cluster_id,hits,hit_rate,birth,death,persistence,robust
0,174,0.87,5.410298976855524,6.998600906440342,1.5883019295848189,True
6,164,0.82,4.652551815698021,6.753500431776047,2.1009486160780253,True
1,157,0.785,5.145510138446138,6.734475836499047,1.5889656980529085,True
10,113,0.565,3.327161422142616,7.0287412537468805,3.7015798316042647,True
12,98,0.49,3.1309735774993896,6.7029185830330364,3.5719450055336464,True
9,96,0.48,2.637437105178833,6.564364219705264,3.9269271145264306,True
11,85,0.425,2.4731477092294134,7.203381538391113,4.7302338291617,True
4,83,0.415,2.333034038543701,6.036543369293213,3.7035093307495117,True
5,83,0.415,3.9984779357910156,6.224300373031433,2.2258224372404167,True
2,75,0.375,5.724443306294522,7.1034772895103275,1.3790339832158052,True
13,53,0.265,4.627779356070927,7.059954745428903,2.4321753893579756,True
8,44,0.22,4.795607599345121,6.342387914657593,1.5467803153124722,True
15,42,0.21,4.395039626530239,6.030533404577346,1.6354937780471075,True
7,33,0.165,5.06285743152394,7.006466024062213,1.9436085925382727,True
14,26,0.13,2.471191883087158,7.53174431507404,5.060552431986882,True
18,22,0.11,5.103872776031494,6.397778577274746,1.2939058012432523,True
17,19,0.095,5.40926025130532,7.415321393446489,2.006061142141169,True
16,15,0.075,2.333034038543701,6.5957029342651365,4.262668895721435,True
3,7,0.035,2.637437105178833,6.93986177444458,4.302424669265747,False
20,6,0.03,5.482445061206818,6.69751250743866,1.215067446231842,False
22,3,0.015,4.750685691833496,6.036543369293213,1.2858576774597168,False
19,2,0.01,5.972999572753906,7.2790868282318115,1.3060872554779053,False
21,1,0.005,5.032080173492432,7.548854827880859,2.5167746543884277,False
