cluster_id,hits,hit_rate,birth,death,persistence,robust
2,176,0.88,4.006082364491054,10.500891672385919,6.494809307894864,True
0,168,0.84,3.0448000646527484,10.055462902796057,7.010662838143309,True
3,145,0.725,4.611002984708243,10.55293526846707,5.941932283758827,False
6,142,0.71,2.597909590777229,9.983509838899826,7.385600248122598,False
7,108,0.54,3.582430362701416,10.482225771303531,6.899795408602114,False
4,101,0.505,5.150476331834669,10.99682446888515,5.84634813705048,False
5,83,0.415,1.3093959093093872,9.933063219828778,8.62366731051939,False
8,35,0.175,6.078908443450928,11.847966739109584,5.769058295658657,False
9,25,0.125,5.132086863283251,10.593830390054672,5.4617435267714205,False
10,24,0.12,5.689170049584431,11.123374482859736,5.434204433275306,False
1,17,0.085,2.946729818979899,10.385373168521458,7.438643349541558,False
11,11,0.055,2.9495678544044495,10.425386985143026,7.475819130738576,False
12,3,0.015,5.63285756111145,10.710830688476562,5.077973127365112,False
14,2,0.01,4.6962668895721436,10.949979782104492,6.253712892532349,False
13,2,0.01,6.3658294677734375,11.02679386138916,4.660964393615723,False
15,1,0.005,5.75338077545166,11.58305835723877,5.829677581787109,False
