cluster_id,hits,hit_rate,birth,death,persistence,robust
2,186,0.93,5.855116772385778,7.331288950150784,1.476172177765006,True
0,144,0.72,5.327036666870117,7.291204830091827,1.9641681632217096,True
4,144,0.72,5.173778086807869,6.73630898763829,1.5625309008304205,True
9,138,0.69,4.877880642630837,7.2401312004436145,2.3622505578127773,True
1,136,0.68,6.333460573824296,7.930934458785916,1.59747388496162,True
6,93,0.465,3.436347746079968,8.163097986610987,4.726750240531019,True
8,92,0.46,3.7111600390020407,7.353457180958874,3.642297141956833,True
7,84,0.42,2.7868099212646484,7.320942101024446,4.534132179759798,True
12,66,0.33,3.531005382537842,7.064277172088623,3.5332717895507812,True
3,28,0.14,6.271572560975046,7.6164914477955215,1.3449188868204753,True
5,23,0.115,6.140157209860312,7.326193126472267,1.186035916611955,True
13,22,0.11,6.697845666304879,8.02481458498084,1.3269689186759617,True
14,19,0.095,4.988209247589111,6.199594497680664,1.2113852500915527,True
15,12,0.06,3.7697103023529053,7.829943339029948,4.060233036677043,True
18,11,0.055,6.810365200042725,8.354313330216842,1.5439481301741167,True
11,10,0.05,5.759164651234944,6.97711702187856,1.2179523706436157,True
19,6,0.03,5.969613711039226,7.776534716288249,1.8069210052490234,False
16,5,0.025,4.838258171081543,7.553603935241699,2.715345764160156,False
17,4,0.02,5.228677272796631,7.608825445175171,2.38014817237854,False
10,2,0.01,5.015786170959473,6.822381496429443,1.8065953254699707,False
21,1,0.005,6.322835922241211,8.30019760131836,1.9773616790771484,False
20,1,0.005,5.584444522857666,7.260597229003906,1.6761527061462402,False
