cluster_id,hits,hit_rate,birth,death,persistence,robust
0,195,0.975,3.0135227062104737,6.765846974397432,3.7523242681869577,True
4,157,0.785,2.5758670015537994,6.581616969818764,4.005749968264965,True
5,119,0.595,2.0863431326274213,6.230609540281625,4.144266407654203,True
7,102,0.51,1.6962170600891113,6.347331799712836,4.651114739623725,True
2,94,0.47,3.5440658735377446,6.848027770008359,3.303961896470615,True
3,81,0.405,1.1407009363174438,6.195842077702652,5.055141141385208,True
1,80,0.4,3.8492777334170394,7.0648809791950695,3.21560324577803,True
12,12,0.06,3.936598539352417,7.484851797421773,3.5482532580693564,True
8,7,0.035,3.0173023806677923,6.299223052130805,3.2819206714630127,False
10,6,0.03,4.3399984041849775,7.461805502573649,3.121807098388672,False
9,3,0.015,4.1597900390625,6.900840441385905,2.741050402323405,False
13,1,0.005,2.945284128189087,7.153298377990723,4.208014249801636,False
6,1,0.005,2.7614965438842773,6.751616477966309,3.9901199340820312,False
11,1,0.005,3.5992002487182617,6.413301467895508,2.814101219177246,False
