cluster_id,hits,hit_rate,birth,death,persistence,robust
3,190,0.95,5.701418265543486,11.718085748270939,6.016667482727453,True
5,148,0.74,5.122944511511387,11.46508923065968,6.342144719148293,False
6,148,0.74,6.328307550212749,11.955531965200086,5.627224414987336,False
1,103,0.515,3.910845994949341,11.32623342865879,7.4153874337094505,False
2,103,0.515,4.466363430023193,11.44972639176452,6.983362961741327,False
12,91,0.455,5.5415544509887695,12.262196331233769,6.720641880244999,False
0,81,0.405,3.4516642093658447,11.344853860360605,7.89318965099476,False
7,55,0.275,7.022504054583036,12.12911972632775,5.106615671744714,False
4,33,0.165,5.771702296113315,11.646996563428068,5.875294267314754,False
8,17,0.085,7.491545915603638,12.270753888522878,4.77920797291924,False
9,9,0.045,6.754578696356879,11.646478864881727,4.891900168524848,False
10,8,0.04,6.398840963840485,11.503975629806519,5.105134665966034,False
11,7,0.035,5.35051829474313,11.903597150530134,6.553078855787005,False
13,1,0.005,7.138709545135498,11.700363159179688,4.5616536140441895,False
14,1,0.005,7.985161066055298,12.283129692077637,4.297968626022339,False
