cluster_id,hits,hit_rate,birth,death,persistence,robust
3,178,0.89,5.653941555892494,9.110192104574823,3.456250548682328,True
2,174,0.87,5.374650519956309,8.858081187785972,3.483430667829662,True
0,149,0.745,4.824263247141397,8.913494768870404,4.089231521729006,False
12,114,0.57,4.092637062072754,8.348731417404977,4.256094355332224,False
4,110,0.55,5.089390494606712,8.498679974696019,3.4092894800893077,False
15,103,0.515,5.751597031107488,9.367602771183229,3.616005740075741,False
14,78,0.39,4.487198829650879,8.967333854773106,4.480135025122227,False
5,69,0.345,6.004122909158468,9.092684082686901,3.088561173528433,False
20,62,0.31,3.835747003555298,8.50885009765625,4.673103094100952,False
17,59,0.295,3.166142225265503,8.466604232788086,5.300462007522583,False
10,40,0.2,6.226440811157227,9.34106008529663,3.1146192741394043,False
7,31,0.155,6.583847387213456,9.284902843676115,2.7010554564626594,False
1,30,0.15,4.7131452560424805,8.376927884419759,3.6637826283772785,False
18,28,0.14,4.7131452560424805,8.086329528263636,3.3731842722211565,False
9,27,0.135,5.617780276707241,8.77620257650103,3.1584222997937883,False
6,23,0.115,5.124684810638428,9.001472348752229,3.8767875381138013,False
19,22,0.11,3.166142225265503,8.689349954778498,5.523207729512995,False
23,20,0.1,3.835747003555298,8.750356197357178,4.91460919380188,False
8,11,0.055,6.2911375045776365,8.888976923624675,2.597839419047038,False
11,9,0.045,5.612553262710572,8.488949489593505,2.8763962268829344,False
21,9,0.045,6.963514844576518,9.470578988393148,2.50706414381663,False
13,8,0.04,5.917631756175648,8.828826470808549,2.9111947146329014,False
16,7,0.035,5.116601943969727,8.7083922794887,3.591790335518973,False
22,6,0.03,6.6782209277153015,9.091156840324402,2.4129359126091003,False
26,5,0.025,4.092637062072754,8.68900089263916,4.596363830566406,False
27,1,0.005,4.83129358291626,9.191557884216309,4.360264301300049,False
24,1,0.005,6.850931167602539,9.210113525390625,2.359182357788086,False
25,1,0.005,7.31271505355835,9.608426094055176,2.295711040496826,False
