cluster_id,hits,hit_rate,birth,death,persistence,robust
3,189,0.945,1.4498237606784075,3.4339964746109235,1.984172713932516,True
2,188,0.94,1.2604655527727402,3.344260002736636,2.0837944499638956,True
1,140,0.7,0.9551026506964209,3.136085106821483,2.180982456125062,False
0,139,0.695,0.9315174988724969,3.3816926631060515,2.4501751642335545,False
4,45,0.225,1.616967471022355,3.4357161270944694,1.8187486560721147,False
5,42,0.21,1.4645054193643423,3.2682127952575684,1.803707375893226,False
7,20,0.1,1.777471806551959,3.4889672897957467,1.7114954832437876,False
6,14,0.07,1.336148478090763,3.1028242111206055,1.7666757330298424,False
9,4,0.02,1.6169118881225586,3.2773748874664306,1.660462999343872,False
8,1,0.005,1.24431312084198,3.5374152660369873,2.2931021451950073,False
10,1,0.005,1.507967233657837,3.582777976989746,2.074810743331909,False
11,1,0.005,1.8017821311950684,3.6560280323028564,1.854245901107788,False
12,1,0.005,1.4754393100738525,3.1204257011413574,1.6449863910675049,False
