cluster_id,hits,hit_rate,birth,death,persistence,robust
0,165,0.825,5.351532939502171,7.039180043765477,1.6876471042633057,True
16,105,0.525,4.560932442150285,6.925391754217907,2.3644593120676225,False
9,104,0.52,4.7471007203298905,6.757778992728581,2.010678272398691,False
13,102,0.51,3.337766170501709,7.01633760508369,3.678571434581981,False
15,98,0.49,3.1309735774993896,6.7029185830330364,3.5719450055336464,False
12,96,0.48,2.637437105178833,6.564364219705264,3.9269271145264306,False
10,94,0.47,5.043741073608398,6.840131421089172,1.7963903474807739,False
1,90,0.45,5.549796508706135,6.955102474793144,1.4053059660870095,False
18,87,0.435,4.602483042355241,6.603756904602051,2.0012738622468094,False
14,84,0.42,2.471191883087158,7.203381538391113,4.732189655303955,False
7,83,0.415,2.333034038543701,6.036543369293213,3.7035093307495117,False
8,83,0.415,3.9984779357910156,6.224300373031433,2.2258224372404167,False
3,75,0.375,5.201324642251391,6.7328999633089115,1.531575321057521,False
4,66,0.33,5.736070788534064,7.091131938131232,1.355061149597168,False
2,57,0.285,5.167641345844713,6.5272848938786705,1.3596435480339581,False
11,44,0.22,4.795607599345121,6.342387914657593,1.5467803153124722,False
19,40,0.2,4.384332180023193,6.030232906341553,1.6459007263183594,False
21,30,0.15,5.06772076288859,7.0308342456817625,1.9631134827931722,False
17,26,0.13,2.471191883087158,7.53174431507404,5.060552431986882,False
23,22,0.11,4.739774413730787,7.084221445995828,2.344447032265041,False
5,22,0.11,5.45760752360026,6.756516615549724,1.2989090919494628,False
24,16,0.08,5.4198884211088485,7.350400774102462,1.930512352993614,False
22,15,0.075,5.689092310992154,7.269148696552623,1.5800563855604692,False
20,11,0.055,2.333034038543701,6.548270225524902,4.215236186981201,False
28,10,0.05,5.32145586013794,6.556185674667359,1.234729814529419,False
31,9,0.045,3.337766170501709,7.1991382175021705,3.861372047000461,False
6,7,0.035,2.637437105178833,6.93986177444458,4.302424669265747,False
26,6,0.03,3.1309735774993896,6.984007835388184,3.853034257888794,False
37,6,0.03,4.549722194671631,7.116845607757568,2.5671234130859375,False
30,6,0.03,5.4095964431762695,7.528690656026204,2.119094212849935,False
35,5,0.025,5.04103946685791,6.298827648162842,1.2577881813049316,False
39,4,0.02,2.333034038543701,6.726142883300781,4.39310884475708,False
27,3,0.015,4.602405071258545,6.774213155110677,2.1718080838521323,False
36,3,0.015,5.261630058288574,6.885234514872233,1.623604456583659,False
41,3,0.015,4.750685691833496,6.036543369293213,1.2858576774597168,False
38,3,0.015,5.688695549964905,6.855227947235107,1.1665323972702026,False
32,2,0.01,4.7374773025512695,6.942259311676025,2.204782009124756,False
34,2,0.01,4.609188556671143,6.036543369293213,1.4273548126220703,False
29,2,0.01,5.972999572753906,7.2790868282318115,1.3060872554779053,False
40,1,0.005,2.637437105178833,7.203381538391113,4.56594443321228,False
33,1,0.005,5.032080173492432,7.548854827880859,2.5167746543884277,False
25,1,0.005,5.4420623779296875,7.23089599609375,1.7888336181640625,False
