cluster_id,hits,hit_rate,birth,death,persistence,robust
2,187,0.935,3.9362733934895466,9.168623455500198,5.232350062010652,True
1,130,0.65,3.5565487956537782,9.210998877738286,5.654450082084508,False
0,123,0.615,2.4281069046229273,8.874453435489787,6.44634653086686,False
3,120,0.6,4.370635384204341,9.265341833526014,4.894706449321672,False
9,95,0.475,1.8603501319885254,8.763816351639598,6.903466219651071,False
10,80,0.4,1.0564723014831543,8.616423666477203,7.559951364994049,False
5,72,0.36,4.647436273665655,9.434298805963426,4.7868625322977705,False
4,45,0.225,3.811665752477813,8.806534700226365,4.994868947748552,False
6,45,0.225,4.99904729824255,9.392099238858364,4.393051940615814,False
11,40,0.2,3.4877867698669434,8.780099368095398,5.292312598228454,False
7,30,0.15,4.650329427719116,9.126934909820557,4.476605482101441,False
8,29,0.145,5.334176712725536,9.523141297949365,4.18896458522383,False
14,12,0.06,3.4877867698669434,8.641777992248535,5.153991222381592,False
12,8,0.04,5.725230106940637,9.690776091355543,3.9655459844149075,False
13,5,0.025,5.984790658950805,9.715131473541259,3.730340814590454,False
16,4,0.02,3.791341781616211,9.410439014434814,5.6190972328186035,False
15,1,0.005,4.143276214599609,9.090725898742676,4.947449684143066,False
21,1,0.005,5.254127502441406,9.748035430908203,4.493907928466797,False
22,1,0.005,4.919116258621216,9.160994529724121,4.241878271102905,False
18,1,0.005,6.20460319519043,10.188748359680176,3.984145164489746,False
19,1,0.005,5.632575035095215,9.446213722229004,3.813638687133789,False
20,1,0.005,5.329005718231201,9.136578559875488,3.807572841644287,False
17,1,0.005,6.275652249654134,9.753500620524088,3.4778483708699546,False
