cluster_id,hits,hit_rate,birth,death,persistence,robust
0,197,0.985,6.129317133308461,10.69519664150627,4.565879508197809,True
1,185,0.925,6.754809004858055,11.031075818568954,4.2762668137109,True
3,117,0.585,5.324170679416296,10.155117310817886,4.83094663140159,True
6,74,0.37,5.8699285079692975,10.21606976958527,4.346141261615973,True
4,64,0.32,5.974343776702881,11.309346452355385,5.335002675652504,True
7,14,0.07,7.253129260880606,10.881352424621582,3.6282231637409756,True
2,12,0.06,7.669677019119263,11.228801833258736,3.559124814139472,True
8,10,0.05,6.760729730129242,10.550642430782318,3.789912700653076,True
11,3,0.015,5.178414821624756,10.568228403727213,5.389813582102458,False
9,3,0.015,6.34632682800293,10.018240928649902,3.6719141006469727,False
5,1,0.005,6.617865562438965,11.280248641967773,4.662383079528809,False
10,1,0.005,8.10020637512207,11.793107032775879,3.6929006576538086,False
