cluster_id,hits,hit_rate,birth,death,persistence,robust
2,170,0.85,4.136329743016764,9.928860409801224,5.792530666784462,True
1,143,0.715,3.5967198370433433,9.664238697145043,6.0675188601017,False
4,125,0.625,3.0867666925702775,9.637009652455648,6.55024295988537,False
3,121,0.605,4.903511701140014,9.948445095206207,5.0449333940661925,False
0,103,0.515,2.5878360271453857,9.43678966077786,6.848953633632474,False
12,91,0.455,1.701545238494873,9.124853909670652,7.4233086711757785,False
5,73,0.365,3.5453102588653564,9.273200988769531,5.727890729904175,False
6,50,0.25,4.6292459726333615,9.757313966751099,5.128067994117737,False
10,46,0.23,5.3010426209523125,10.517262513820942,5.2162198928686285,False
7,44,0.22,5.447747513763886,9.933283260890416,4.485535747126529,False
13,27,0.135,4.234428882598877,9.160839080810547,4.92641019821167,False
11,26,0.13,5.988331961631775,10.317396581172943,4.329064619541168,False
9,11,0.055,3.764845913106745,10.111858021129262,6.347012108022517,False
14,3,0.015,6.415041923522949,10.59581216176351,4.18077023824056,False
8,2,0.01,2.5878360271453857,9.773306369781494,7.185470342636108,False
17,2,0.01,4.895571231842041,10.305344104766846,5.409772872924805,False
16,2,0.01,4.234428882598877,9.563558578491211,5.329129695892334,False
15,2,0.01,5.200194358825684,9.544439315795898,4.344244956970215,False
18,1,0.005,3.092874526977539,9.9625244140625,6.869649887084961,False
