cluster_id,hits,hit_rate,birth,death,persistence,robust
0,194,0.97,4.328167505099856,10.189271167228961,5.861103662129106,True
6,151,0.755,5.375056603482661,12.031092083181134,6.656035479698472,True
4,137,0.685,3.571455260117849,9.884157052115789,6.31270179199794,True
9,120,0.6,3.3620301692984826,10.750168168267539,7.388137998969056,True
2,113,0.565,5.574643227422661,10.43681693171324,4.862173704290578,True
3,100,0.5,4.742799949645996,11.35007287979126,6.607272930145264,True
5,67,0.335,6.447332371836123,10.688847645469334,4.241515273633211,True
13,47,0.235,5.727242479933069,11.285280572607162,5.558038092674093,True
14,39,0.195,4.369336294573407,10.775739226230355,6.406402931656948,True
7,32,0.16,4.147029399871826,9.23212718963623,5.085097789764404,True
12,19,0.095,7.364239952780983,11.093637228012085,3.729397275231101,True
11,12,0.06,5.984089374542236,9.975312312444052,3.991222937901815,True
1,7,0.035,4.548070232073466,9.9300008614858,5.3819306294123335,False
15,1,0.005,5.418539047241211,12.561273574829102,7.142734527587891,False
8,1,0.005,5.144401550292969,12.064840316772461,6.920438766479492,False
10,1,0.005,3.250164747238159,9.517354965209961,6.267190217971802,False
18,1,0.005,6.654636383056641,11.890677452087402,5.236041069030762,False
19,1,0.005,6.654636383056641,10.136528015136719,3.481891632080078,False
16,1,0.005,9.016826629638672,12.41964340209961,3.4028167724609375,False
17,1,0.005,7.279332160949707,10.556386947631836,3.277054786682129,False
