cluster_id,hits,hit_rate,birth,death,persistence,robust
2,178,0.89,1.655275468422039,4.707646838502388,3.052371370080349,True
3,156,0.78,1.3210990359446755,4.452864192014823,3.1317651560701476,False
1,136,0.68,0.9885222197308088,4.406646974954401,3.4181247552235923,False
4,89,0.445,1.7167687010257802,4.91634617460535,3.199577473579569,False
5,83,0.415,0.707301676273346,4.828631918114352,4.121330241841006,False
6,81,0.405,1.1458666324615479,5.061861927126661,3.915995294665113,False
0,62,0.31,0.9456114668443979,4.636927725320839,3.691316258476441,False
11,51,0.255,2.146707378252588,4.880560446267176,2.733853068014588,False
18,40,0.2,1.632220568565222,4.471761400883015,2.8395408323177924,False
8,38,0.19,1.1274654865264893,4.222658634185791,3.0951931476593018,False
20,30,0.15,2.4958450317382814,5.308191569646199,2.8123465379079184,False
12,27,0.135,2.1732668020786385,4.996494635557517,2.8232278334788785,False
9,26,0.13,1.3415865692599067,4.682551318201526,3.340964748941619,False
15,25,0.125,2.403653941835676,5.075943633488246,2.6722896916525705,False
10,22,0.11,1.6106277496918389,5.047879799552586,3.437252049860747,False
21,17,0.085,2.72404805096713,5.364548748189753,2.640500697222623,False
14,16,0.08,2.1080862522125243,4.720650005340576,2.6125637531280517,False
13,15,0.075,1.86778225004673,4.7133559584617615,2.8455737084150314,False
16,13,0.065,1.860500454902649,4.4818519078768215,2.6213514529741726,False
26,6,0.03,0.8965763847033182,4.85938835144043,3.9628119667371116,False
7,3,0.015,1.2321635484695435,4.423192660013835,3.191029111544291,False
27,3,0.015,1.901656985282898,4.99982484181722,3.0981678565343223,False
19,2,0.01,2.192984700202942,5.124138355255127,2.931153655052185,False
22,2,0.01,2.845915913581848,5.522012233734131,2.6760963201522827,False
28,2,0.01,2.5884904861450195,5.137171745300293,2.5486812591552734,False
24,1,0.005,1.585160732269287,4.842832088470459,3.257671356201172,False
23,1,0.005,2.6616246700286865,5.52294397354126,2.8613193035125732,False
25,1,0.005,1.7845370769500732,4.471710681915283,2.68717360496521,False
17,1,0.005,2.237011194229126,4.763158321380615,2.5261471271514893,False
29,1,0.005,2.4345287084579468,4.891301870346069,2.4567731618881226,False
