cluster_id,hits,hit_rate,birth,death,persistence,robust
7,178,0.89,11.044906037313897,17.440421034160412,6.395514996846517,True
6,165,0.825,10.430040334178283,17.232582843409176,6.802542509230892,True
5,129,0.645,9.516294673337775,17.06730897547835,7.551014302140575,False
12,112,0.56,12.204960745734137,17.835554906484244,5.630594160750106,False
10,108,0.54,9.644831657409668,18.759371881131774,9.114540223722104,False
2,107,0.535,5.233882427215576,17.34878691557412,12.114904488358542,False
3,104,0.52,5.724959373474121,17.360888022642868,11.635928649168749,False
4,98,0.49,6.677644729614258,16.956189719998108,10.27854499038385,False
1,89,0.445,4.005167007446289,17.30647374271007,13.30130673526378,False
9,81,0.405,4.471338272094727,17.76808738708496,13.296749114990234,False
11,68,0.34,10.281283378601074,16.619744805728686,6.338461427127614,False
14,66,0.33,12.416309974232657,17.179733088759125,4.763423114526467,False
13,51,0.255,13.08389937877655,18.427044221333094,5.343144842556545,False
17,45,0.225,9.69332504272461,15.9048433303833,6.211518287658691,False
15,44,0.22,13.283686465527637,17.730724725378565,4.4470382598509275,False
21,26,0.13,11.076578140258789,16.822927474975586,5.746349334716797,False
18,24,0.12,13.914176940917969,18.582139403731734,4.667962462813766,False
0,19,0.095,4.471338272094727,18.703361009296618,14.232022737201891,False
27,18,0.09,11.780765533447266,17.315433502197266,5.53466796875,False
8,14,0.07,9.644051279340472,16.488701684134348,6.844650404793875,False
22,13,0.065,13.693406768467115,17.90789264181386,4.214485873346743,False
16,5,0.025,12.264592552185059,16.82130241394043,4.556709861755371,False
26,5,0.025,14.435110959139736,17.78808628429066,3.3529753251509233,False
29,4,0.02,9.670108795166016,17.83748435974121,8.167375564575195,False
33,3,0.015,11.27118968963623,15.9048433303833,4.63365364074707,False
24,3,0.015,13.254101991653442,17.27449893951416,4.020396947860718,False
25,3,0.015,12.200421333312988,16.110414505004883,3.9099931716918945,False
20,2,0.01,6.677644729614258,17.461923599243164,10.784278869628906,False
23,2,0.01,10.299878120422363,17.849714279174805,7.549836158752441,False
19,1,0.005,5.233882427215576,17.76808738708496,12.534204959869385,False
32,1,0.005,11.27118968963623,16.367212295532227,5.096022605895996,False
28,1,0.005,13.736860275268555,17.39672088623047,3.659860610961914,False
30,1,0.005,15.314798355102539,18.70919418334961,3.3943958282470703,False
31,1,0.005,13.819657325744629,16.822927474975586,3.003270149230957,False
