cluster_id,hits,hit_rate,birth,death,persistence,robust
0,188,0.94,5.455140138283754,10.851180496556038,5.396040358272285,True
2,183,0.915,6.418173177164184,11.18135459069342,4.763181413529236,True
6,104,0.52,4.615137577056885,11.149148409183208,6.534010832126324,True
5,88,0.44,4.173947811126709,11.034431024031205,6.860483212904497,True
4,83,0.415,3.24416184425354,10.185124305357416,6.940962461103876,True
7,57,0.285,7.42583288969817,11.695289341019995,4.269456451321825,True
3,53,0.265,7.189273456983928,11.318460265292398,4.129186808308469,True
11,30,0.15,5.599955081939697,10.291900952657064,4.691945870717366,True
1,9,0.045,5.405408117506239,11.37943967183431,5.974031554328071,False
10,8,0.04,7.6429123878479,12.296459317207336,4.653546929359436,False
8,5,0.025,8.152521390181322,11.562519440284142,3.409998050102821,False
12,4,0.02,7.207576751708984,10.820317840576172,3.6127410888671876,False
13,3,0.015,6.63746976852417,10.69141960144043,4.05394983291626,False
9,2,0.01,8.722421169281006,11.928465366363525,3.2060441970825195,False
