cluster_id,hits,hit_rate,birth,death,persistence,robust
2,198,0.99,3.1220889590660073,7.944239194071326,4.822150235005318,True
1,160,0.8,2.491949789936888,7.618175115686423,5.126225325749536,True
4,139,0.695,2.771021595188216,7.851558362736421,5.080536767548206,False
3,138,0.69,3.6688870796258897,8.142094378886016,4.4732072992601255,False
0,117,0.585,1.7169668867601362,7.476965475348787,5.759998588588651,False
5,53,0.265,3.2434581763604107,7.617094720111174,4.373636543750763,False
7,47,0.235,3.137501545672147,8.237278344496241,5.099776798824094,False
6,44,0.22,4.139701047865283,8.189225004500702,4.049523956635419,False
8,32,0.16,2.899264335632324,7.564872741699219,4.6656084060668945,False
9,12,0.06,3.689742400096013,7.692773672250601,4.003031272154588,False
10,8,0.04,2.449294328689575,7.901062428951263,5.451768100261688,False
12,8,0.04,4.647806485493978,8.523313204447428,3.8755067189534507,False
14,6,0.03,4.235926151275635,8.51225725809733,4.276331106821696,False
13,6,0.03,4.485823599497477,8.166876157124838,3.68105255762736,False
11,5,0.025,4.10520658493042,7.903109455108643,3.7979028701782225,False
16,2,0.01,1.6992361545562744,7.841731548309326,6.142495393753052,False
17,1,0.005,3.9069721698760986,8.474398612976074,4.567426443099976,False
15,1,0.005,4.954896926879883,9.023027420043945,4.0681304931640625,False
