cluster_id,hits,hit_rate,birth,death,persistence,robust
0,195,0.975,6.1298925894365714,10.681602720587188,4.551710131150617,True
1,170,0.85,6.723644796908824,11.160071535376204,4.436426738467379,True
10,118,0.59,6.619068013297187,10.791415884381248,4.172347871084062,False
6,105,0.525,5.848152160644531,10.771768833342053,4.923616672697522,False
9,86,0.43,5.846859681953505,10.256116691144925,4.40925700919142,False
5,79,0.395,5.178414821624756,10.226093256020848,5.047678434396092,False
7,69,0.345,5.475532531738281,10.018240928649902,4.542708396911621,False
8,64,0.32,5.974343776702881,11.309346452355385,5.335002675652504,False
2,46,0.23,7.075161548761221,10.958163946102827,3.883002397341606,False
17,23,0.115,6.117939472198486,10.375762483348018,4.257823011149531,False
12,16,0.08,6.246349402836391,11.014823277791342,4.7684738749549505,False
11,9,0.045,5.475532531738281,10.490903854370117,5.015371322631836,False
13,8,0.04,7.138550162315369,11.277533769607544,4.138983607292175,False
18,8,0.04,6.448777675628662,10.42719554901123,3.9784178733825684,False
15,8,0.04,6.881172913771409,10.600985086881197,3.719812173109788,False
14,8,0.04,7.626905012130737,11.261100482940673,3.6341954708099364,False
3,7,0.035,7.487270311875776,10.966606053439053,3.479335741563277,False
19,6,0.03,6.232133150100708,10.031283696492514,3.799150546391805,False
16,5,0.025,5.178414821624756,10.56604232788086,5.387627506256104,False
4,2,0.01,8.023423194885254,11.353177388509115,3.329754193623861,False
21,1,0.005,6.9867706298828125,11.370077133178711,4.383306503295898,False
20,1,0.005,8.10020637512207,11.793107032775879,3.6929006576538086,False
23,1,0.005,6.832401275634766,10.441450119018555,3.609048843383789,False
22,1,0.005,7.261844158172607,10.656471252441406,3.394627094268799,False
