cluster_id,hits,hit_rate,birth,death,persistence,robust
1,199,0.995,6.92365835539846,10.798836229748526,3.8751778743500656,True
2,181,0.905,7.661147336369937,11.398614708910284,3.7374673725403462,True
0,112,0.56,6.033143635634538,10.434937953948975,4.401794318314437,True
3,74,0.37,5.436258792877197,10.182115374384699,4.7458565815075024,True
8,17,0.085,6.033321256990786,11.01237314718741,4.979051890196623,True
7,11,0.055,5.436258792877197,10.987088376825506,5.550829583948309,True
6,11,0.055,8.294396877288818,11.597921030861992,3.3035241535731723,True
4,9,0.045,7.371177434921265,11.03855333328247,3.667375898361206,False
5,6,0.03,6.66964054107666,10.055987040201822,3.3863464991251626,False
9,2,0.01,7.5831146240234375,11.900171279907227,4.317056655883789,False
