cluster_id,hits,hit_rate,birth,death,persistence,robust
1,195,0.975,2.2424299303045125,7.678433818623499,5.436003888318987,True
2,186,0.93,2.8749143812978875,8.096839344422198,5.221924963124311,True
5,122,0.61,1.8803336136043072,7.182457610964775,5.302123997360468,False
0,120,0.6,1.2589552911401491,7.276315848032634,6.017360556892484,False
7,42,0.21,2.4604525760728486,8.082222520088663,5.621769944015814,False
3,31,0.155,2.7086748727938024,7.676945093201428,4.968270220407626,False
8,27,0.135,2.137170261806912,8.048730037830493,5.911559776023582,False
4,26,0.13,3.245904440782508,8.067098082328329,4.821193641545821,False
11,22,0.11,3.5416491287095204,8.410148961203438,4.868499832493918,False
9,21,0.105,1.1680297000067574,7.650074595496768,6.48204489549001,False
10,20,0.1,3.7683215141296387,9.025960731506348,5.257639217376709,False
6,17,0.085,2.362210411774485,7.3074525281002645,4.94524211632578,False
12,5,0.025,2.986977140108744,7.6016983191172285,4.614721179008484,False
13,2,0.01,3.8575210571289062,8.576200485229492,4.718679428100586,False
14,1,0.005,2.9416240453720093,8.394953727722168,5.453329682350159,False
15,1,0.005,3.4070448875427246,8.657340049743652,5.250295162200928,False
