cluster_id,hits,hit_rate,birth,death,persistence,robust
1,196,0.98,2.3445692258596154,5.176764452202075,2.8321952263424603,True
3,159,0.795,2.1300076604723097,4.935956221360427,2.805948560888117,False
5,133,0.665,2.614750157462226,5.2849010891384545,2.6701509316762286,False
0,98,0.49,1.800474935107761,5.116069581773546,3.315594646665785,False
7,82,0.41,3.0000299716341323,5.610907222913659,2.610877251279527,False
2,71,0.355,2.8842006186916405,5.9311289264731215,3.0469283077814806,False
12,56,0.28,1.6790854930877686,4.766280174255371,3.0871946811676025,False
8,39,0.195,2.2893000359230853,5.485504738827969,3.196204702904884,False
4,24,0.12,2.876134157180786,6.165654023488362,3.2895198663075766,False
9,18,0.09,2.0197501182556152,4.734253406524658,2.714503288269043,False
14,15,0.075,2.6244922876358032,5.498011022806168,2.8735187351703644,False
6,15,0.075,2.668191203704247,5.2202067375183105,2.5520155338140635,False
11,10,0.05,2.88598444587306,5.305758426063939,2.4197739801908793,False
10,9,0.045,3.2299045986599393,5.723077138264974,2.493172539605035,False
15,8,0.04,2.4943483471870422,5.006316184997559,2.5119678378105164,False
13,4,0.02,2.1767444610595703,5.258923649787903,3.0821791887283325,False
17,1,0.005,3.4460396766662598,5.805241584777832,2.3592019081115723,False
16,1,0.005,3.142371654510498,5.408504486083984,2.2661328315734863,False
