cluster_id,hits,hit_rate,birth,death,persistence,robust
2,177,0.885,3.6297204748113105,5.149026538825687,1.5193060640143767,True
5,172,0.86,3.7113957325617473,5.26338325659434,1.5519875240325929,True
10,136,0.68,3.7113092495844913,5.492169741342759,1.7808604917582675,False
3,134,0.67,3.2970997190182927,4.964958392769281,1.6678586737509886,False
9,113,0.565,3.2273459096593182,5.293217107066958,2.06587119740764,False
13,110,0.55,2.3253884315490723,5.435566273602572,3.1101778420535,False
6,101,0.505,3.373918954063864,4.801928306327147,1.4280093522632824,False
1,84,0.42,3.1004999391325225,4.789920330047607,1.6894203909150847,False
8,82,0.41,2.732727289199829,5.152322292327881,2.4195950031280518,False
0,78,0.39,2.843989133834839,4.7755713646228495,1.9315822307880108,False
7,76,0.38,2.0498433113098145,5.097431471473293,3.0475881601634778,False
15,53,0.265,3.268344697085294,4.773062151128595,1.5047174540433017,False
12,49,0.245,3.068527046515017,4.527033805847168,1.4585067593321508,False
22,40,0.2,3.538395189771465,4.912808016234753,1.374412826463288,False
4,34,0.17,4.008448600769043,5.4553961753845215,1.4469475746154785,False
18,20,0.1,3.8909224967161813,5.2725421984990435,1.3816197017828624,False
24,19,0.095,3.447071025246068,5.161301311693694,1.7142302864476253,False
26,17,0.085,3.1187004061306225,4.923228824839873,1.80452841870925,False
17,16,0.08,2.732727289199829,5.268477916717529,2.5357506275177,False
19,8,0.04,2.0498433113098145,5.268477916717529,3.218634605407715,False
27,8,0.04,2.732727289199829,5.42627340555191,2.6935461163520813,False
14,7,0.035,3.114041566848755,5.05827351978847,1.9442319529397147,False
29,7,0.035,3.975555499394735,5.600767347547743,1.6252118481530085,False
28,6,0.03,3.6739978790283203,5.013113498687744,1.3391156196594238,False
25,5,0.025,3.410369634628296,4.992850303649902,1.5824806690216064,False
21,5,0.025,3.778354120254517,5.153288078308106,1.3749339580535889,False
16,4,0.02,3.7104405760765076,5.629612445831299,1.9191718697547913,False
11,4,0.02,3.588011384010315,5.29572606086731,1.7077146768569946,False
33,3,0.015,4.219799359639485,5.594298203786214,1.3744988441467285,False
23,3,0.015,3.9769667387008667,5.301695346832275,1.3247286081314087,False
30,2,0.01,3.2554333209991455,4.606989860534668,1.3515565395355225,False
31,1,0.005,2.0498433113098145,5.404066562652588,3.3542232513427734,False
20,1,0.005,3.2586302757263184,5.429752826690674,2.1711225509643555,False
32,1,0.005,2.843989133834839,4.898240089416504,2.054250955581665,False
34,1,0.005,3.3902995586395264,4.680825233459473,1.2905256748199463,False
