cluster_id,hits,hit_rate,birth,death,persistence,robust
0,198,0.99,5.327832168218487,13.752398320374022,8.424566152155535,True
1,192,0.96,6.62213210077602,14.540099235521353,7.917967134745333,True
3,169,0.845,4.139804517139088,13.377351801323169,9.23754728418408,True
5,70,0.35,2.5049238204956055,12.448314666748047,9.943390846252441,True
2,53,0.265,6.263919126070463,14.142324271568885,7.878405145498422,True
4,25,0.125,7.249437910137755,15.464535770994244,8.21509786085649,True
7,21,0.105,2.5049238204956055,13.141673996334983,10.636750175839378,True
8,13,0.065,7.652967384883335,14.55033929007394,6.897371905190604,True
6,6,0.03,3.6463425159454346,13.474804719289144,9.82846220334371,False
10,2,0.01,6.416305065155029,13.372303009033203,6.955997943878174,False
9,1,0.005,7.328947067260742,13.832305908203125,6.503358840942383,False
