cluster_id,hits,hit_rate,birth,death,persistence,robust
1,183,0.915,4.705137945487923,7.4136225654126315,2.7084846199247083,True
4,153,0.765,4.306258964538574,7.549441421733183,3.243182457194609,False
0,138,0.69,5.1082642643437906,7.663591369728133,2.5553271053843414,False
2,135,0.675,4.76597117357713,7.6207490757824905,2.85477790220536,False
5,129,0.645,4.2235308382054955,7.324354378324983,3.100823540119488,False
3,92,0.46,5.386950508407924,7.820910142815632,2.433959634407707,False
12,70,0.35,4.0093607902526855,7.323349673407418,3.313988883154733,False
13,34,0.17,4.344166931353118,7.870246498208297,3.5260795668551794,False
8,33,0.165,5.047474665519519,7.440543040251121,2.3930683747316017,False
9,26,0.13,4.699446274684026,7.851401989276592,3.151955714592567,False
6,25,0.125,5.516891918182373,8.042926387786865,2.5260344696044923,False
14,6,0.03,5.355488538742065,7.580739676952362,2.2252511382102966,False
11,5,0.025,4.916196537017822,7.227030658721924,2.3108341217041017,False
16,5,0.025,5.613152137169471,7.793923084552471,2.1807709473830004,False
7,4,0.02,4.301447868347168,7.43303644657135,3.131588578224182,False
17,2,0.01,4.942131042480469,7.885438680648804,2.943307638168335,False
10,2,0.01,5.486387252807617,8.096321105957031,2.609933853149414,False
15,1,0.005,5.7495808601379395,8.096321105957031,2.346740245819092,False
