cluster_id,hits,hit_rate,birth,death,persistence,robust
1,198,0.99,6.342402318642603,11.812879468592422,5.4704771499498195,True
0,127,0.635,5.811238801131514,11.451758781858086,5.640519980726571,False
2,120,0.6,6.827205914471831,11.89872610781874,5.071520193346909,False
5,79,0.395,4.825232982635498,11.402498607394062,6.577265624758564,False
4,73,0.365,5.463740825653076,11.419013977050781,5.955273151397705,False
8,33,0.165,7.410954858575549,12.077998280525208,4.667043421949659,False
3,30,0.15,6.3544025701635025,11.398318459005917,5.043915888842414,False
7,28,0.14,6.2460940565381735,12.198081833975655,5.951987777437482,False
6,17,0.085,5.463740825653076,11.760669652153464,6.2969288265003875,False
10,12,0.06,6.824174404144287,12.38524055480957,5.561066150665283,False
9,9,0.045,6.97687611579895,11.562839984893799,4.585963869094849,False
12,8,0.04,5.85337495803833,11.843217372894287,5.989842414855957,False
11,7,0.035,6.7916396686009,11.479821068899971,4.688181400299072,False
13,6,0.03,7.816326005118234,12.355328696114677,4.539002690996442,False
