boot,birth,death,persistence,maxdist_boot
0,1.1401153802871704,7.387807369232178,6.247691988945007,23.85275364022119
0,1.9778616428375244,7.694551467895508,5.716689825057983,23.85275364022119
0,2.7259998321533203,8.141192436218262,5.415192604064941,23.85275364022119
0,2.4971189498901367,7.90519905090332,5.408080101013184,23.85275364022119
0,2.840934991836548,8.189492225646973,5.348557233810425,23.85275364022119
0,2.380823850631714,7.6887898445129395,5.307965993881226,23.85275364022119
0,3.0775258541107178,8.189492225646973,5.111966371536255,23.85275364022119
0,3.0305895805358887,8.127363204956055,5.096773624420166,23.85275364022119
0,2.060844898223877,7.127123832702637,5.06627893447876,23.85275364022119
0,3.0074539184570312,8.007484436035156,5.000030517578125,23.85275364022119
1,1.3355156183242798,7.387807369232178,6.052291750907898,25.06915694575174
1,2.7259998321533203,8.141192436218262,5.415192604064941,25.06915694575174
1,2.840934991836548,8.189492225646973,5.348557233810425,25.06915694575174
1,2.386354923248291,7.635983943939209,5.249629020690918,25.06915694575174
1,2.4483401775360107,7.6403889656066895,5.192048788070679,25.06915694575174
1,2.466444492340088,7.635983943939209,5.169539451599121,25.06915694575174
1,3.0485424995422363,8.189492225646973,5.140949726104736,25.06915694575174
1,2.7762537002563477,7.891617774963379,5.115364074707031,25.06915694575174
1,3.0775258541107178,8.189492225646973,5.111966371536255,25.06915694575174
1,2.9266278743743896,8.035770416259766,5.109142541885376,25.06915694575174
2,2.147343635559082,7.810821056365967,5.663477420806885,25.06915694575174
2,2.060844898223877,7.6403889656066895,5.5795440673828125,25.06915694575174
2,2.2449698448181152,7.681190013885498,5.436220169067383,25.06915694575174
2,2.4971189498901367,7.856126308441162,5.359007358551025,25.06915694575174
2,1.8365201950073242,7.127123832702637,5.2906036376953125,25.06915694575174
2,2.9266278743743896,8.189492225646973,5.262864351272583,25.06915694575174
2,2.386354923248291,7.635983943939209,5.249629020690918,25.06915694575174
2,2.417346954345703,7.6284499168396,5.2111029624938965,25.06915694575174
2,2.466444492340088,7.635983943939209,5.169539451599121,25.06915694575174
2,2.510216236114502,7.644122123718262,5.13390588760376,25.06915694575174
3,1.3355156183242798,7.387807369232178,6.052291750907898,25.35345220665796
3,2.4483401775360107,7.707931995391846,5.259591817855835,25.35345220665796
3,2.386354923248291,7.635983943939209,5.249629020690918,25.35345220665796
3,2.7762537002563477,7.891617774963379,5.115364074707031,25.35345220665796
3,3.0305895805358887,8.127363204956055,5.096773624420166,25.35345220665796
3,2.8450403213500977,7.90519905090332,5.060158729553223,25.35345220665796
3,2.8632733821868896,7.8670244216918945,5.003751039505005,25.35345220665796
