cluster_id,hits,hit_rate,birth,death,persistence,robust
1,190,0.95,3.2864678596195422,6.376978281297181,3.0905104216776396,True
0,180,0.9,2.8470080293730424,6.260645923653992,3.413637894280949,True
2,167,0.835,3.0977769293725737,6.198969971589528,3.101193042216954,True
3,158,0.79,3.592597175527502,6.533789464520284,2.941192288992782,False
4,122,0.61,2.857128955530778,5.9515746997303935,3.094445744199616,False
8,83,0.415,2.448698043823242,6.151809525777058,3.7031114819538162,False
5,40,0.2,3.7962021077120744,6.599818150202434,2.8036160424903587,False
10,35,0.175,2.847219887532686,6.462628678271645,3.615408790738959,False
7,33,0.165,4.08397991127438,6.94945228099823,2.8654723697238498,False
12,21,0.105,3.3391125202178955,6.592471209439364,3.2533586892214688,False
6,21,0.105,3.6005142468672533,6.290576457977295,2.6900622111100416,False
13,8,0.04,4.100768782875755,6.66851247440685,2.5677436915310947,False
11,7,0.035,3.093933275767735,6.458602564675467,3.364669288907732,False
15,7,0.035,3.8887262684958324,6.418661730630057,2.529935462134225,False
16,6,0.03,3.341040849685669,6.202545166015625,2.861504316329956,False
9,4,0.02,2.826626698176066,5.95030156771342,3.1236748695373535,False
14,3,0.015,4.32649294535319,6.907552401224772,2.581059455871582,False
18,1,0.005,2.448698043823242,6.397522926330566,3.948824882507324,False
17,1,0.005,4.255558490753174,6.726633071899414,2.4710745811462402,False
