boot,birth,death,persistence,maxdist_boot
0,4.955125331878662,11.182282447814941,6.227157115936279,22.534807042287422
0,5.528959274291992,11.389883995056152,5.86092472076416,22.534807042287422
0,5.536094665527344,11.11099624633789,5.574901580810547,22.534807042287422
0,5.991729736328125,11.318625450134277,5.326895713806152,22.534807042287422
0,5.9869465827941895,11.263570785522461,5.2766242027282715,22.534807042287422
0,6.857681751251221,12.087554931640625,5.229873180389404,22.534807042287422
0,7.171200752258301,11.870363235473633,4.699162483215332,22.534807042287422
0,6.37489128112793,11.04464054107666,4.6697492599487305,22.534807042287422
0,6.461013317108154,11.10930061340332,4.648287296295166,22.534807042287422
0,7.013247013092041,11.615981101989746,4.602734088897705,22.534807042287422
1,5.536094665527344,11.591911315917969,6.055816650390625,21.115884260343147
1,5.939666271209717,11.567231178283691,5.627564907073975,21.115884260343147
1,6.067010879516602,11.590436935424805,5.523426055908203,21.115884260343147
1,6.191709041595459,11.615981101989746,5.424272060394287,21.115884260343147
1,6.474331855773926,11.673624992370605,5.19929313659668,21.115884260343147
1,6.449116230010986,11.514363288879395,5.065247058868408,21.115884260343147
1,7.124223709106445,12.095319747924805,4.971096038818359,21.115884260343147
1,6.969985485076904,11.898086547851562,4.928101062774658,21.115884260343147
1,6.624998092651367,11.391716957092285,4.766718864440918,21.115884260343147
1,7.171200752258301,11.90335464477539,4.73215389251709,21.115884260343147
2,4.955125331878662,11.253962516784668,6.298837184906006,21.115884260343147
2,5.536094665527344,11.197367668151855,5.661273002624512,21.115884260343147
2,5.991729736328125,11.40493106842041,5.413201332092285,21.115884260343147
2,6.857681751251221,12.127036094665527,5.269354343414307,21.115884260343147
2,6.969985485076904,11.90335464477539,4.933369159698486,21.115884260343147
2,6.37489128112793,11.169434547424316,4.794543266296387,21.115884260343147
2,7.171200752258301,11.90335464477539,4.73215389251709,21.115884260343147
2,6.452878475189209,11.106595039367676,4.653716564178467,21.115884260343147
2,6.301205158233643,10.91318130493164,4.611976146697998,21.115884260343147
2,7.013247013092041,11.584039688110352,4.5707926750183105,21.115884260343147
3,5.006821632385254,11.894195556640625,6.887373924255371,22.534807042287422
3,5.192296504974365,11.47270393371582,6.280407428741455,22.534807042287422
3,5.528959274291992,11.389883995056152,5.86092472076416,22.534807042287422
3,5.402227878570557,11.214396476745605,5.812168598175049,22.534807042287422
3,5.536094665527344,11.11099624633789,5.574901580810547,22.534807042287422
3,5.939666271209717,11.391716957092285,5.452050685882568,22.534807042287422
3,5.991729736328125,11.318625450134277,5.326895713806152,22.534807042287422
3,6.191709041595459,11.47270393371582,5.280994892120361,22.534807042287422
3,6.857681751251221,12.087554931640625,5.229873180389404,22.534807042287422
3,7.124223709106445,12.095319747924805,4.971096038818359,22.534807042287422
4,5.006821632385254,11.894195556640625,6.887373924255371,22.534807042287422
4,5.192296504974365,11.47270393371582,6.280407428741455,22.534807042287422
4,4.955125331878662,11.182282447814941,6.227157115936279,22.534807042287422
4,5.528959274291992,11.389883995056152,5.86092472076416,22.534807042287422
4,5.402227878570557,11.214396476745605,5.812168598175049,22.534807042287422
4,5.536094665527344,11.11099624633789,5.574901580810547,22.534807042287422
4,5.939666271209717,11.391716957092285,5.452050685882568,22.534807042287422
4,6.067010879516602,11.47270393371582,5.405693054199219,22.534807042287422
4,5.991729736328125,11.318625450134277,5.326895713806152,22.534807042287422
4,6.191709041595459,11.47270393371582,5.280994892120361,22.534807042287422
5,5.006821632385254,11.894195556640625,6.887373924255371,21.287633822368218
5,5.192296504974365,11.47270393371582,6.280407428741455,21.287633822368218
5,4.955125331878662,11.182282447814941,6.227157115936279,21.287633822368218
5,5.528959274291992,11.389883995056152,5.86092472076416,21.287633822368218
5,5.402227878570557,11.214396476745605,5.812168598175049,21.287633822368218
5,5.536094665527344,11.11099624633789,5.574901580810547,21.287633822368218
5,5.939666271209717,11.391716957092285,5.452050685882568,21.287633822368218
5,6.067010879516602,11.47270393371582,5.405693054199219,21.287633822368218
5,5.991729736328125,11.318625450134277,5.326895713806152,21.287633822368218
5,6.191709041595459,11.47270393371582,5.280994892120361,21.287633822368218
6,5.006821632385254,11.90335464477539,6.896533012390137,22.534807042287422
6,5.192296504974365,11.47270393371582,6.280407428741455,22.534807042287422
6,4.955125331878662,11.182282447814941,6.227157115936279,22.534807042287422
6,5.528959274291992,11.389883995056152,5.86092472076416,22.534807042287422
6,5.402227878570557,11.214396476745605,5.812168598175049,22.534807042287422
6,5.536094665527344,11.11099624633789,5.574901580810547,22.534807042287422
6,5.939666271209717,11.391716957092285,5.452050685882568,22.534807042287422
6,6.067010879516602,11.47270393371582,5.405693054199219,22.534807042287422
6,5.991729736328125,11.318625450134277,5.326895713806152,22.534807042287422
6,6.191709041595459,11.47270393371582,5.280994892120361,22.534807042287422
7,4.955125331878662,11.182282447814941,6.227157115936279,22.534807042287422
7,5.402227878570557,11.416799545288086,6.014571666717529,22.534807042287422
7,5.528959274291992,11.389883995056152,5.86092472076416,22.534807042287422
7,5.939666271209717,11.47270393371582,5.5330376625061035,22.534807042287422
7,6.067010879516602,11.47270393371582,5.405693054199219,22.534807042287422
7,5.991729736328125,11.318625450134277,5.326895713806152,22.534807042287422
7,6.191709041595459,11.47270393371582,5.280994892120361,22.534807042287422
7,5.9869465827941895,11.263570785522461,5.2766242027282715,22.534807042287422
7,6.857681751251221,12.087554931640625,5.229873180389404,22.534807042287422
7,6.474331855773926,11.673624992370605,5.19929313659668,22.534807042287422
8,5.192296504974365,11.47270393371582,6.280407428741455,21.287633822368218
8,5.402227878570557,11.214396476745605,5.812168598175049,21.287633822368218
8,5.939666271209717,11.47270393371582,5.5330376625061035,21.287633822368218
8,6.461013317108154,11.783292770385742,5.322279453277588,21.287633822368218
8,6.191709041595459,11.47270393371582,5.280994892120361,21.287633822368218
8,6.449116230010986,11.514363288879395,5.065247058868408,21.287633822368218
8,7.124223709106445,12.095319747924805,4.971096038818359,21.287633822368218
8,6.8620285987854,11.668159484863281,4.806130886077881,21.287633822368218
8,7.563925266265869,12.34520149230957,4.781276226043701,21.287633822368218
8,6.624998092651367,11.389988899230957,4.76499080657959,21.287633822368218
9,5.402227878570557,11.29281234741211,5.890584468841553,22.534807042287422
9,5.939666271209717,11.391716957092285,5.452050685882568,22.534807042287422
9,6.067010879516602,11.47270393371582,5.405693054199219,22.534807042287422
9,6.191709041595459,11.47270393371582,5.280994892120361,22.534807042287422
9,6.474331855773926,11.673624992370605,5.19929313659668,22.534807042287422
9,7.124223709106445,12.095319747924805,4.971096038818359,22.534807042287422
9,6.737329483032227,11.47270393371582,4.735374450683594,22.534807042287422
9,7.11610221862793,11.741939544677734,4.625837326049805,22.534807042287422
9,7.465295314788818,12.083654403686523,4.618359088897705,22.534807042287422
9,6.8620285987854,11.438104629516602,4.576076030731201,22.534807042287422
10,5.006821632385254,11.894195556640625,6.887373924255371,21.12247271935804
10,5.192296504974365,11.47270393371582,6.280407428741455,21.12247271935804
10,4.955125331878662,11.182282447814941,6.227157115936279,21.12247271935804
10,5.402227878570557,11.214396476745605,5.812168598175049,21.12247271935804
10,5.536094665527344,11.11099624633789,5.574901580810547,21.12247271935804
10,6.067010879516602,11.47270393371582,5.405693054199219,21.12247271935804
10,5.9869465827941895,11.263570785522461,5.2766242027282715,21.12247271935804
10,6.474331855773926,11.673624992370605,5.19929313659668,21.12247271935804
10,6.449116230010986,11.445995330810547,4.9968791007995605,21.12247271935804
10,6.969985485076904,11.898086547851562,4.928101062774658,21.12247271935804
11,5.939666271209717,11.90335464477539,5.963688373565674,22.534807042287422
11,5.528959274291992,11.389883995056152,5.86092472076416,22.534807042287422
11,6.191709041595459,11.741939544677734,5.550230503082275,22.534807042287422
11,6.067010879516602,11.590436935424805,5.523426055908203,22.534807042287422
11,5.9869465827941895,11.505562782287598,5.518616199493408,22.534807042287422
11,5.991729736328125,11.40493106842041,5.413201332092285,22.534807042287422
11,6.857681751251221,12.087554931640625,5.229873180389404,22.534807042287422
11,7.052913188934326,12.078051567077637,5.0251383781433105,22.534807042287422
11,7.124223709106445,12.095319747924805,4.971096038818359,22.534807042287422
11,6.301205158233643,11.182282447814941,4.881077289581299,22.534807042287422
12,5.006821632385254,11.894195556640625,6.887373924255371,21.287633822368218
12,5.192296504974365,11.47270393371582,6.280407428741455,21.287633822368218
12,5.528959274291992,11.391716957092285,5.862757682800293,21.287633822368218
12,5.402227878570557,11.214396476745605,5.812168598175049,21.287633822368218
12,5.536094665527344,11.11099624633789,5.574901580810547,21.287633822368218
12,5.939666271209717,11.391716957092285,5.452050685882568,21.287633822368218
12,6.067010879516602,11.47270393371582,5.405693054199219,21.287633822368218
12,5.991729736328125,11.318625450134277,5.326895713806152,21.287633822368218
12,6.191709041595459,11.47270393371582,5.280994892120361,21.287633822368218
12,5.9869465827941895,11.263570785522461,5.2766242027282715,21.287633822368218
13,5.006821632385254,11.90335464477539,6.896533012390137,22.534807042287422
13,5.192296504974365,11.47270393371582,6.280407428741455,22.534807042287422
13,5.402227878570557,11.214396476745605,5.812168598175049,22.534807042287422
13,5.939666271209717,11.391716957092285,5.452050685882568,22.534807042287422
13,6.067010879516602,11.47270393371582,5.405693054199219,22.534807042287422
13,6.461013317108154,11.748435974121094,5.2874226570129395,22.534807042287422
13,6.191709041595459,11.47270393371582,5.280994892120361,22.534807042287422
13,7.124223709106445,12.095319747924805,4.971096038818359,22.534807042287422
13,6.969985485076904,11.898086547851562,4.928101062774658,22.534807042287422
13,7.563925266265869,12.34520149230957,4.781276226043701,22.534807042287422
14,5.006821632385254,11.894195556640625,6.887373924255371,22.534807042287422
14,5.192296504974365,11.591911315917969,6.3996148109436035,22.534807042287422
14,5.402227878570557,11.214396476745605,5.812168598175049,22.534807042287422
14,6.191709041595459,11.741939544677734,5.550230503082275,22.534807042287422
14,6.067010879516602,11.590436935424805,5.523426055908203,22.534807042287422
14,5.939666271209717,11.391716957092285,5.452050685882568,22.534807042287422
14,6.474331855773926,11.673624992370605,5.19929313659668,22.534807042287422
14,7.052913188934326,12.078051567077637,5.0251383781433105,22.534807042287422
14,7.124223709106445,12.127036094665527,5.002812385559082,22.534807042287422
14,6.449116230010986,11.445995330810547,4.9968791007995605,22.534807042287422
15,5.006821632385254,11.894195556640625,6.887373924255371,21.287633822368218
