cluster_id,hits,hit_rate,birth,death,persistence,robust
3,179,0.895,6.03886335006388,11.406331700362344,5.367468350298464,True
1,153,0.765,5.487853483583942,11.266460055825096,5.778606572241153,False
4,144,0.72,7.029554571424212,12.021236033666701,4.991681462242489,False
0,134,0.67,5.073710918426514,11.350476404254357,6.276765485827842,False
8,122,0.61,6.513264539883221,11.61031848404008,5.09705394415686,False
9,110,0.55,5.0368986387510555,11.894096795503083,6.857198156752028,False
5,56,0.28,7.065580039978028,11.613610176086425,4.548030136108398,False
6,48,0.24,6.49293335169962,11.159402468433118,4.666469116733499,False
10,43,0.215,7.606030307497297,12.0733916418893,4.4673613343920024,False
7,32,0.16,6.158986988521757,11.725575833093552,5.566588844571795,False
12,20,0.1,7.4699976660988545,11.79244498050574,4.322447314406887,False
13,15,0.075,5.482547950744629,11.5940185546875,6.1114706039428714,False
14,5,0.025,7.906698608398438,12.427275085449219,4.520576477050781,False
17,4,0.02,6.474331855773926,11.872843742370605,5.39851188659668,False
2,3,0.015,5.536094665527344,11.139786720275879,5.603692054748535,False
18,3,0.015,7.054816722869873,11.29281234741211,4.237995624542236,False
16,3,0.015,7.992669423421224,12.06766446431478,4.074995040893555,False
19,2,0.01,5.402227878570557,11.912697792053223,6.510469913482666,False
11,1,0.005,5.939666271209717,11.90335464477539,5.963688373565674,False
21,1,0.005,7.617711067199707,12.483545303344727,4.8658342361450195,False
15,1,0.005,8.299589157104492,12.431815147399902,4.13222599029541,False
20,1,0.005,7.352800369262695,11.391716957092285,4.03891658782959,False
