cluster_id,hits,hit_rate,birth,death,persistence,robust
2,197,0.985,4.664738680676716,10.800994604777514,6.136255924100798,True
1,179,0.895,3.8376442559874886,10.634994915216277,6.797350659228788,True
0,165,0.825,2.9469149048953134,10.308585082783418,7.361670177888105,True
3,147,0.735,5.774999342769025,11.180409333792078,5.405409991023052,True
5,30,0.15,4.146998882293701,9.863584645589192,5.716585763295492,True
6,19,0.095,6.645492579485919,11.557186667983597,4.911694088497677,True
7,16,0.08,7.256726461298325,12.369867100435144,5.1131406391368195,True
4,15,0.075,5.3330539762973785,10.420718312263489,5.08766433596611,True
9,2,0.01,4.146998882293701,9.241546630859375,5.094547748565674,False
8,1,0.005,4.875977516174316,11.359237670898438,6.483260154724121,False
11,1,0.005,7.9588518142700195,12.297379493713379,4.338527679443359,False
12,1,0.005,6.375034809112549,10.540863990783691,4.165829181671143,False
10,1,0.005,7.465721487998962,11.61465311050415,4.148931622505188,False
